date,buyHoldSpy,smaTiming,timeSeriesMomentum,dualMomentum,meanReversion
2012-09-26,1.168792,1.093178,1.164647,0.996222,1.123732
2012-09-27,1.179804,1.103478,1.173035,0.999871,1.134319
2012-09-28,1.174339,1.098366,1.165063,0.996799,1.129065
2012-10-01,1.177438,1.101265,1.166805,0.995093,1.132045
2012-10-02,1.178662,1.102409,1.167861,0.998884,1.133221
2012-10-03,1.183474,1.106911,1.165759,1.000731,1.137848
2012-10-04,1.191958,1.114845,1.172998,1.00406,1.13671
2012-10-05,1.192039,1.114921,1.169373,1.002289,1.136173
2012-10-08,1.187961,1.111107,1.16503,0.996414,1.136307
2012-10-09,1.176215,1.100121,1.156774,0.985997,1.136307
2012-10-10,1.16871,1.093102,1.155045,0.985137,1.127921
2012-10-11,1.169363,1.093713,1.159825,0.985049,1.128551
2012-10-12,1.165529,1.090127,1.15489,0.981082,1.124851
2012-10-15,1.175236,1.099205,1.158389,0.987807,1.134218
2012-10-16,1.187145,1.110344,1.16585,0.996914,1.145712
2012-10-17,1.192529,1.115379,1.16834,0.998801,1.143888
2012-10-18,1.189429,1.11248,1.164836,0.996525,1.144024
2012-10-19,1.169608,1.093941,1.15055,0.979093,1.144024
2012-10-22,1.169771,1.094094,1.151738,0.979059,1.143617
2012-10-23,1.153539,1.078912,1.140059,0.971006,1.126604
2012-10-24,1.150276,1.07586,1.136956,0.968743,1.123417
2012-10-25,1.15362,1.078988,1.140192,0.969154,1.126683
2012-10-26,1.152968,1.078378,1.139689,0.965738,1.126046
2012-10-31,1.152968,1.078378,1.141969,0.968842,1.126046
2012-11-01,1.16504,1.089669,1.149214,0.978374,1.124654
2012-11-02,1.154681,1.07998,1.141369,0.976749,1.113529
2012-11-05,1.157047,1.082193,1.143636,0.977104,1.112415
2012-11-06,1.166101,1.090661,1.14774,0.97799,1.11202
2012-11-07,1.139672,1.065943,1.133999,0.975062,1.112942
2012-11-08,1.125969,1.053125,1.124944,0.972107,1.112942
2012-11-09,1.126948,1.054041,1.126092,0.971887,1.112942
2012-11-12,1.127845,1.05488,1.125397,0.971923,1.112716
2012-11-13,1.12393,1.051218,1.121931,0.971622,1.108853
2012-11-14,1.108758,1.037028,1.108457,0.961491,1.108005
2012-11-15,1.106882,1.035273,1.105945,0.958826,1.108005
2012-11-16,1.112347,1.040385,1.110055,0.962083,1.112368
2012-11-19,1.13486,1.061441,1.127366,0.970727,1.134881
2012-11-20,1.135349,1.061899,1.127634,0.970028,1.133477
2012-11-21,1.13747,1.063883,1.129251,0.969891,1.133343
2012-11-23,1.152968,1.078378,1.141801,0.976374,1.133343
2012-11-26,1.150521,1.076089,1.143669,0.97789,1.133209
2012-11-27,1.144648,1.070596,1.14055,0.975677,1.133343
2012-11-28,1.153865,1.079217,1.14618,0.977421,1.133477
2012-11-29,1.159248,1.084252,1.15312,0.980783,1.137631
2012-11-30,1.159493,1.084481,1.152578,0.980627,1.137872
2012-12-03,1.153783,1.07914,1.152241,0.980642,1.136867
2012-12-04,1.152152,1.077615,1.152394,0.980161,1.136867
2012-12-05,1.154191,1.079522,1.151957,0.976093,1.137742
2012-12-06,1.158107,1.083184,1.155342,0.982336,1.141602
2012-12-07,1.161615,1.086465,1.154558,0.982582,1.14506
2012-12-10,1.162103,1.086922,1.156897,0.983527,1.143915
2012-12-11,1.170016,1.094323,1.161859,0.990844,1.143915
2012-12-12,1.170587,1.094857,1.160308,0.989394,1.143779
2012-12-13,1.163409,1.088144,1.153952,0.982236,1.143779
2012-12-14,1.159086,1.0841,1.155065,0.97786,1.144051
2012-12-17,1.172708,1.09684,1.160167,0.987739,1.156352
2012-12-18,1.185758,1.109047,1.168882,0.99982,1.16922
2012-12-19,1.176949,1.100807,1.168752,0.995435,1.168328
2012-12-20,1.183719,1.10714,1.173432,1.001695,1.168189
2012-12-21,1.172974,1.09709,1.168464,0.9946,1.168328
2012-12-24,1.16936,1.09371,1.165774,0.993358,1.168328
2012-12-26,1.164431,1.0891,1.164576,0.987497,1.168342
2012-12-27,1.162871,1.08764,1.166565,0.987755,1.165608
2012-12-28,1.150302,1.075884,1.160995,0.978866,1.153009
2012-12-31,1.169853,1.094171,1.173861,0.994777,1.172607
2013-01-02,1.199837,1.122215,1.192146,1.017947,1.202661
2013-01-03,1.197126,1.119679,1.18399,1.009809,1.199943
2013-01-04,1.202383,1.124596,1.185972,1.011083,1.198887
2013-01-07,1.199097,1.121523,1.183345,1.007171,1.198887
2013-01-08,1.195647,1.118296,1.182583,1.001631,1.199027
2013-01-09,1.198687,1.121139,1.185285,1.006021,1.199455
2013-01-10,1.208216,1.130051,1.191731,1.015253,1.207791
2013-01-11,1.208133,1.129974,1.190691,1.01369,1.207708
2013-01-14,1.207312,1.129206,1.192079,1.014034,1.2065
2013-01-15,1.208133,1.129974,1.192826,1.010407,1.206644
2013-01-16,1.207969,1.129821,1.192531,1.009844,1.205274
2013-01-17,1.215773,1.13712,1.197306,1.016088,1.21306
2013-01-18,1.218484,1.139656,1.200089,1.015741,1.211847
2013-01-22,1.225055,1.145802,1.203647,1.015941,1.212135
2013-01-23,1.227027,1.147646,1.203036,1.015841,1.212135
2013-01-24,1.227356,1.147953,1.200076,1.011595,1.212135
2013-01-25,1.234256,1.154407,1.201473,1.015811,1.211561
2013-01-28,1.232777,1.153024,1.199624,1.012529,1.21113
2013-01-29,1.237624,1.157557,1.203631,1.018649,1.211273
2013-01-30,1.232777,1.153024,1.201742,1.016677,1.211703
2013-01-31,1.229738,1.150181,1.200798,1.01535,1.211847
2013-02-01,1.242389,1.162014,1.206634,1.024265,1.211718
2013-02-04,1.228423,1.148952,1.196693,1.009482,1.196886
2013-02-05,1.240828,1.160554,1.20151,1.017451,1.195689
2013-02-06,1.241731,1.161399,1.203115,1.019071,1.195973
2013-02-07,1.240089,1.159862,1.198435,1.014714,1.195973
2013-02-08,1.246989,1.166316,1.206461,1.021149,1.196114
2013-02-11,1.246742,1.166085,1.205661,1.020358,1.195689
2013-02-12,1.248796,1.168007,1.20814,1.024105,1.195405
2013-02-13,1.249864,1.169005,1.209288,1.026634,1.195265
2013-02-14,1.251014,1.170081,1.2094,1.02595,1.195405
2013-02-15,1.249535,1.168698,1.20688,1.024782,1.195547
2013-02-19,1.2589,1.177457,1.212386,1.034392,1.195405
2013-02-20,1.24321,1.162781,1.200284,1.020304,1.195405
2013-02-21,1.235652,1.155713,1.190027,1.009829,1.195831
2013-02-22,1.247728,1.167007,1.199157,1.022006,1.195831
2013-02-25,1.223988,1.144803,1.184939,0.999848,1.171882
2013-02-26,1.232366,1.15264,1.189014,1.006125,1.179904
2013-02-27,1.247893,1.167162,1.197203,1.018132,1.194769
2013-02-28,1.245427,1.164856,1.195502,1.017751,1.192409
2013-03-01,1.249535,1.168698,1.197598,1.019708,1.19147
2013-03-04,1.256189,1.174921,1.199066,1.024625,1.191329
2013-03-05,1.267443,1.185447,1.20976,1.034348,1.191189
2013-03-06,1.269168,1.187061,1.209209,1.034686,1.191048
2013-03-07,1.271468,1.189212,1.209628,1.035331,1.190766
2013-03-08,1.27689,1.194283,1.21254,1.040591,1.190906
2013-03-11,1.281737,1.198816,1.213544,1.042094,1.190766
2013-03-12,1.278862,1.196127,1.209936,1.039321,1.191048
2013-03-13,1.280669,1.197817,1.208699,1.041455,1.190766
2013-03-14,1.287487,1.204194,1.214907,1.048967,1.190766
2013-03-15,1.285787,1.202605,1.214092,1.049117,1.191189
2013-03-18,1.278691,1.195967,1.208303,1.043332,1.19147
2013-03-19,1.275721,1.193189,1.205423,1.039359,1.191329
2013-03-20,1.284632,1.201524,1.210091,1.046085,1.19846
2013-03-21,1.273658,1.19126,1.202953,1.039003,1.188222
2013-03-22,1.28389,1.20083,1.209718,1.044677,1.186753
2013-03-25,1.278526,1.195813,1.206009,1.043473,1.186753
2013-03-26,1.288757,1.205383,1.214115,1.050367,1.186894
2013-03-27,1.288757,1.205383,1.216052,1.051239,1.187174
2013-03-28,1.292718,1.209087,1.218144,1.053958,1.187315
2013-04-01,1.287603,1.204303,1.211555,1.048889,1.187428
2013-04-02,1.293956,1.210245,1.214674,1.049525,1.187428
2013-04-03,1.280837,1.197974,1.207712,1.039266,1.187287
2013-04-04,1.286035,1.202836,1.217775,1.049271,1.187709
2013-04-05,1.280259,1.197434,1.219046,1.048913,1.187709
2013-04-08,1.288923,1.205538,1.224053,1.056983,1.187428
2013-04-09,1.293379,1.209705,1.22579,1.057221,1.187428
2013-04-10,1.309221,1.224522,1.23747,1.070096,1.187428
2013-04-11,1.313512,1.228536,1.241562,1.073852,1.187428
2013-04-12,1.310294,1.225525,1.243147,1.072403,1.187568
2013-04-15,1.279928,1.197125,1.219877,1.043242,1.187709
2013-04-16,1.298824,1.214798,1.233682,1.060162,1.187709
2013-04-17,1.279846,1.197048,1.217993,1.045122,1.169168
2013-04-18,1.271843,1.189562,1.212363,1.040484,1.161856
2013-04-19,1.282899,1.199903,1.223517,1.052831,1.171956
2013-04-22,1.288593,1.205229,1.227839,1.05492,1.177157
2013-04-23,1.301877,1.217653,1.238474,1.066074,1.189293
2013-04-24,1.302703,1.218426,1.24234,1.068914,1.188244
2013-04-25,1.307983,1.223364,1.245145,1.071501,1.188104
2013-04-26,1.305673,1.221204,1.244411,1.067801,1.188385
2013-04-29,1.314419,1.229384,1.252868,1.075791,1.188665
2013-04-30,1.317555,1.232317,1.258896,1.082871,1.188525
2013-05-01,1.306003,1.221512,1.250223,1.068083,1.188764
2013-05-02,1.318133,1.232857,1.259712,1.076822,1.188624
2013-05-03,1.3315,1.24536,1.266791,1.088541,1.188201
2013-05-06,1.334882,1.248523,1.269623,1.092288,1.188201
2013-05-07,1.341648,1.254851,1.273804,1.097865,1.188201
2013-05-08,1.347754,1.260562,1.279754,1.102983,1.188343
2013-05-09,1.343958,1.257012,1.273607,1.095769,1.188201
2013-05-10,1.348332,1.261103,1.274195,1.1003,1.188061
2013-05-13,1.349404,1.262106,1.27214,1.101595,1.18778
2013-05-14,1.363349,1.275148,1.277173,1.108348,1.18778
2013-05-15,1.370693,1.282017,1.282755,1.11435,1.187921
2013-05-16,1.364256,1.275997,1.280305,1.108954,1.188201
2013-05-17,1.377458,1.288345,1.28666,1.117705,1.187921
2013-05-20,1.377376,1.288268,1.288366,1.12124,1.188061
2013-05-21,1.379356,1.29012,1.291354,1.124198,1.188061
2013-05-22,1.369124,1.28055,1.274554,1.105837,1.187639
2013-05-23,1.365164,1.276846,1.267316,1.094101,1.187921
2013-05-24,1.364009,1.275766,1.263668,1.089924,1.187639
2013-05-28,1.372178,1.283407,1.2636,1.092468,1.193564
2013-05-29,1.363266,1.275071,1.254075,1.077875,1.185812
2013-05-30,1.3683,1.279779,1.255477,1.078328,1.184908
2013-05-31,1.348661,1.261411,1.239535,1.062574,1.184768
2013-06-03,1.356088,1.268357,1.247747,1.0693,1.185147
2013-06-04,1.349569,1.26226,1.23861,1.06474,1.185147
2013-06-05,1.330674,1.244587,1.220382,1.047312,1.185287
2013-06-06,1.342721,1.255855,1.231475,1.056112,1.185147
2013-06-07,1.359801,1.27183,1.240207,1.068033,1.199037
2013-06-10,1.359801,1.27183,1.237183,1.070562,1.199037
2013-06-11,1.345773,1.25871,1.221283,1.058641,1.197695
2013-06-12,1.334635,1.248292,1.210822,1.051804,1.197553
2013-06-13,1.354933,1.267277,1.232621,1.06869,1.214568
2013-06-14,1.346434,1.259328,1.223673,1.059817,1.20695
2013-06-17,1.35683,1.269051,1.23394,1.069939,1.216269
2013-06-18,1.367556,1.279084,1.243074,1.079494,1.215053
2013-06-19,1.348661,1.261411,1.218744,1.063396,1.213614
2013-06-20,1.315244,1.230156,1.178511,1.032228,1.21347
2013-06-21,1.319467,1.234105,1.184802,1.035472,1.212463
2013-06-24,1.302793,1.21851,1.169744,1.021158,1.195929
2013-06-25,1.315319,1.230226,1.184827,1.032058,1.207428
2013-06-26,1.328342,1.242406,1.196368,1.038453,1.219382
2013-06-27,1.336139,1.249699,1.211483,1.049337,1.22654
2013-06-28,1.330665,1.244579,1.209298,1.045226,1.225168
2013-07-01,1.338462,1.251871,1.217094,1.056226,1.225705
2013-07-02,1.337217,1.250707,1.216079,1.053882,1.225851
2013-07-03,1.337798,1.251251,1.216094,1.054873,1.225705
2013-07-05,1.352231,1.26475,1.220222,1.065289,1.224397
2013-07-08,1.359946,1.271966,1.224466,1.07095,1.22527
2013-07-09,1.369733,1.28112,1.235242,1.0788,1.225124
2013-07-10,1.370231,1.281585,1.236267,1.080972,1.225124
2013-07-11,1.388894,1.299041,1.262645,1.099445,1.226142
2013-07-12,1.389475,1.299584,1.260344,1.097915,1.225415
2013-07-15,1.394784,1.30455,1.266258,1.104785,1.225996
2013-07-16,1.389558,1.299662,1.265382,1.101311,1.226142
2013-07-17,1.393125,1.302998,1.269711,1.104777,1.226578
2013-07-18,1.400756,1.310136,1.272828,1.111693,1.226433
2013-07-19,1.403244,1.312463,1.270904,1.112615,1.227014
2013-07-22,1.405982,1.315023,1.275411,1.116199,1.227014
2013-07-23,1.402996,1.312231,1.276003,1.115953,1.22687
2013-07-24,1.397853,1.30742,1.267298,1.111004,1.226288
2013-07-25,1.401254,1.310601,1.272018,1.116029,1.227014
2013-07-26,1.402747,1.311997,1.269948,1.11262,1.227094
2013-07-29,1.398433,1.307963,1.262353,1.105342,1.223321
2013-07-30,1.398433,1.307963,1.261862,1.105601,1.222242
2013-07-31,1.399429,1.308895,1.26032,1.107362,1.222242
2013-08-01,1.415604,1.324023,1.272118,1.121664,1.235147
2013-08-02,1.418009,1.326273,1.274306,1.125676,1.23479
2013-08-05,1.415936,1.324333,1.272921,1.125621,1.234644
2013-08-06,1.407889,1.316807,1.264577,1.119171,1.234498
2013-08-07,1.403327,1.31254,1.258263,1.11368,1.23479
2013-08-08,1.40847,1.317351,1.266948,1.119917,1.238081
2013-08-09,1.404406,1.31355,1.267925,1.119111,1.234508
2013-08-12,1.402747,1.311997,1.269192,1.119616,1.233049
2013-08-13,1.406894,1.315877,1.270464,1.122641,1.236695
2013-08-14,1.399678,1.309127,1.267725,1.119434,1.230352
2013-08-15,1.380102,1.290818,1.249214,1.104168,1.228683
2013-08-16,1.37554,1.286551,1.24104,1.102059,1.228829
2013-08-19,1.366747,1.278327,1.229164,1.093369,1.219746
2013-08-20,1.373466,1.284611,1.238025,1.099936,1.225742
2013-08-21,1.365005,1.276697,1.227062,1.091135,1.218191
2013-08-22,1.377447,1.288335,1.240361,1.103125,1.229295
2013-08-23,1.382092,1.292679,1.249352,1.108487,1.233441
2013-08-26,1.376951,1.28787,1.244321,1.104448,1.228852
2013-08-27,1.354802,1.267155,1.222563,1.083627,1.228206
2013-08-28,1.359614,1.271655,1.223429,1.085206,1.227477
2013-08-29,1.36177,1.273672,1.228834,1.088796,1.228196
2013-08-30,1.357457,1.269637,1.220983,1.077504,1.224306
2013-09-03,1.363595,1.275379,1.227879,1.088481,1.222618
2013-09-04,1.374876,1.28593,1.238801,1.097927,1.221457
2013-09-05,1.376618,1.287559,1.237108,1.098664,1.220296
2013-09-06,1.377281,1.28818,1.243377,1.101832,1.221457
2013-09-09,1.390471,1.300515,1.26103,1.115956,1.221747
2013-09-10,1.400756,1.310136,1.26926,1.12656,1.221311
2013-09-11,1.405152,1.314247,1.272618,1.129236,1.221893
2013-09-12,1.40142,1.310756,1.266812,1.123321,1.221893
2013-09-13,1.404572,1.313704,1.270873,1.128008,1.221893
2013-09-16,1.412701,1.321307,1.276727,1.133941,1.222763
2013-09-17,1.419005,1.327204,1.282109,1.139609,1.223199
2013-09-18,1.435428,1.342565,1.30612,1.157755,1.224794
2013-09-19,1.433023,1.340315,1.304569,1.154872,1.22436
2013-09-20,1.423004,1.330944,1.294744,1.147983,1.224504
2013-09-23,1.416419,1.324785,1.291192,1.146129,1.224794
2013-09-24,1.413085,1.321667,1.289074,1.145904,1.220686
2013-09-25,1.409,1.317847,1.288097,1.1445,1.217158
2013-09-26,1.414419,1.322915,1.295182,1.149685,1.221839
2013-09-27,1.407917,1.316833,1.290498,1.144839,1.216222
2013-09-30,1.400416,1.309817,1.283987,1.140181,1.209742
2013-10-01,1.411502,1.320186,1.296707,1.149636,1.219319
2013-10-02,1.410167,1.318938,1.29641,1.147591,1.218166
2013-10-03,1.397165,1.306776,1.283676,1.13764,1.206933
2013-10-04,1.407751,1.316678,1.291436,1.143939,1.205298
2013-10-07,1.395581,1.305295,1.282187,1.132247,1.193673
2013-10-08,1.379327,1.290093,1.266089,1.118823,1.17977
2013-10-09,1.380327,1.291028,1.267258,1.119194,1.180626
2013-10-10,1.410084,1.31886,1.295523,1.142931,1.206078
2013-10-11,1.41917,1.327358,1.306011,1.152934,1.213849
2013-10-14,1.424838,1.33266,1.311652,1.157708,1.212203
2013-10-15,1.414502,1.322992,1.303091,1.149279,1.212634
2013-10-16,1.434257,1.341469,1.318709,1.162241,1.213065
2013-10-17,1.443842,1.350434,1.330974,1.173362,1.213497
2013-10-18,1.453595,1.359556,1.339901,1.182793,1.213497
2013-10-21,1.453678,1.359634,1.338594,1.182629,1.213497
2013-10-22,1.462096,1.367508,1.347245,1.189878,1.214502
2013-10-23,1.455095,1.360959,1.337045,1.182797,1.214071
2013-10-24,1.459929,1.365481,1.34097,1.188954,1.213927
2013-10-25,1.466597,1.371717,1.346946,1.189991,1.214215
2013-10-28,1.468932,1.373901,1.346586,1.189787,1.214502
2013-10-29,1.476767,1.381229,1.348709,1.193883,1.214502
2013-10-30,1.469432,1.374369,1.340354,1.185037,1.214502
2013-10-31,1.465264,1.37047,1.333051,1.179409,1.214646
2013-11-01,1.468765,1.373745,1.332862,1.176746,1.2142
2013-11-04,1.473933,1.378579,1.339379,1.182813,1.217259
2013-11-05,1.469266,1.374213,1.328065,1.180629,1.213404
2013-11-06,1.476767,1.381229,1.330488,1.180856,1.212478
2013-11-07,1.458096,1.363766,1.309509,1.161844,1.212765
2013-11-08,1.477768,1.382165,1.31723,1.179339,1.211903
2013-11-11,1.478017,1.382398,1.316804,1.179327,1.212191
2013-11-12,1.475017,1.379592,1.313981,1.179472,1.211903
2013-11-13,1.486853,1.390662,1.322993,1.191161,1.211903
2013-11-14,1.494271,1.397601,1.33069,1.193983,1.216738
2013-11-15,1.500773,1.403682,1.339762,1.197988,1.215522
2013-11-18,1.495521,1.39877,1.335848,1.18988,1.216097
2013-11-19,1.49227,1.395729,1.329857,1.185423,1.215665
2013-11-20,1.487603,1.391364,1.321276,1.183089,1.21581
2013-11-21,1.499606,1.40259,1.33213,1.197383,1.224403
2013-11-22,1.507107,1.409607,1.336898,1.203502,1.230528
2013-11-25,1.505607,1.408204,1.332906,1.204559,1.229298
2013-11-26,1.506024,1.408593,1.335747,1.209745,1.229443
2013-11-27,1.509691,1.412023,1.34297,1.21579,1.229443
2013-11-29,1.508691,1.411088,1.34495,1.218161,1.229588
2013-12-02,1.504774,1.407424,1.333794,1.211844,1.228847
2013-12-03,1.498272,1.401343,1.328833,1.207827,1.229138
2013-12-04,1.498105,1.401187,1.327784,1.207079,1.227772
2013-12-05,1.49152,1.395028,1.324918,1.205082,1.222376
2013-12-06,1.508191,1.41062,1.33993,1.215619,1.236038
2013-12-09,1.512025,1.414207,1.342511,1.218191,1.239181
2013-12-10,1.506607,1.409139,1.33868,1.21277,1.238382
2013-12-11,1.489686,1.393312,1.317482,1.196391,1.237942
2013-12-12,1.484768,1.388713,1.312566,1.194917,1.237502
2013-12-13,1.484602,1.388557,1.31392,1.195663,1.236126
2013-12-16,1.493854,1.397211,1.322865,1.205092,1.243829
2013-12-17,1.489103,1.392767,1.31955,1.202438,1.239873
2013-12-18,1.514526,1.416545,1.340619,1.219448,1.238633
2013-12-19,1.512776,1.414908,1.330885,1.214821,1.2379
2013-12-20,1.521575,1.423138,1.340478,1.228131,1.237461
2013-12-23,1.529704,1.430741,1.350955,1.239267,1.237314
2013-12-24,1.533056,1.433876,1.354387,1.241945,1.236875
2013-12-26,1.54085,1.441166,1.355784,1.245458,1.236742
2013-12-27,1.540767,1.441089,1.360218,1.244143,1.237328
2013-12-30,1.540516,1.440854,1.361717,1.243207,1.237622
2013-12-31,1.547806,1.447673,1.36618,1.248843,1.237328
2014-01-02,1.532972,1.433798,1.346971,1.237078,1.224232
2014-01-03,1.532722,1.433564,1.347916,1.236129,1.222574
2014-01-06,1.52828,1.429409,1.344996,1.230072,1.222718
2014-01-07,1.537665,1.438188,1.354093,1.239814,1.229005
2014-01-08,1.538,1.438501,1.353693,1.241346,1.229273
2014-01-09,1.539007,1.439442,1.352837,1.240351,1.230077
2014-01-10,1.543197,1.443362,1.362113,1.245074,1.230013
2014-01-13,1.522665,1.424158,1.346559,1.227743,1.230305
2014-01-14,1.539258,1.439677,1.362061,1.245034,1.230013
2014-01-15,1.547555,1.447438,1.371,1.253775,1.229577
2014-01-16,1.545543,1.445556,1.371376,1.253782,1.229868
2014-01-17,1.539007,1.439442,1.365277,1.248178,1.229868
2014-01-21,1.543532,1.443675,1.373562,1.255049,1.229722
2014-01-22,1.544538,1.444616,1.377034,1.258525,1.229294
2014-01-23,1.531883,1.43278,1.369489,1.250843,1.219222
2014-01-24,1.499199,1.40221,1.340327,1.223111,1.218436
2014-01-27,1.491824,1.395312,1.329188,1.211191,1.211224
2014-01-28,1.500708,1.403621,1.337951,1.217622,1.218437
2014-01-29,1.486293,1.390139,1.324199,1.203518,1.206733
2014-01-30,1.502048,1.404875,1.341224,1.221168,1.219525
2014-01-31,1.493249,1.396644,1.333827,1.214675,1.21238
2014-02-03,1.459643,1.365213,1.303661,1.183599,1.185096
2014-02-04,1.469867,1.374775,1.315534,1.192242,1.193397
2014-02-05,1.468024,1.373052,1.312545,1.187737,1.191901
2014-02-06,1.487382,1.391157,1.328009,1.20114,1.207617
2014-02-07,1.50582,1.408402,1.344528,1.217779,1.206695
2014-02-10,1.508585,1.410989,1.348892,1.221913,1.20641
2014-02-11,1.525095,1.426431,1.362666,1.23464,1.206125
2014-02-12,1.52585,1.427137,1.365007,1.237248,1.205553
2014-02-13,1.533727,1.434504,1.37377,1.247681,1.206267
2014-02-14,1.542191,1.442421,1.378334,1.251395,1.206267
2014-02-18,1.544035,1.444145,1.386604,1.25829,1.206695
2014-02-19,1.533811,1.434582,1.378003,1.248337,1.206267
2014-02-20,1.542861,1.443048,1.384251,1.257229,1.20641
2014-02-21,1.541102,1.441402,1.385646,1.257501,1.206552
2014-02-24,1.54965,1.449397,1.393775,1.265144,1.206552
2014-02-25,1.549063,1.448848,1.393905,1.264952,1.20641
2014-02-26,1.549146,1.448926,1.395079,1.267204,1.206981
2014-02-27,1.557276,1.45653,1.400076,1.274465,1.206838
2014-02-28,1.561215,1.460214,1.402455,1.273377,1.206838
2014-03-03,1.550236,1.449945,1.391116,1.264969,1.207524
2014-03-04,1.572026,1.470325,1.415088,1.286862,1.206524
2014-03-05,1.573451,1.471658,1.415351,1.288181,1.206953
2014-03-06,1.577055,1.475029,1.416278,1.288715,1.206238
